TransactionID,AccountNumber,TransactionDate,TransactionType,Amount,Description
916131,003-434664,2025-05-01,Deposit,57978 EGP,Cash Deposit - Branch Counter
907255,007-235531,27/10/2025,Withdrawal,48172 EGP,POS Purchase - Retail Store
907282,016-339985,26-11-2025,Deposit,33289.60,Cash Deposit - Branch Counter
902830,010-333491,2025/03/29,Deposit,"4,742.31",ATM Balance Transfer
911547,006-408791,2025-05-04,Deposit,12279.32,ATM Withdrawal - Branch Terminal
900773,008-105555,27/12/2025,Deposit,"EGP 4,188.47",POS Purchase - Supermarket
904588,004-146363,20 Nov 2025,Withdrawal,"17,351.58",Incoming Transfer
915061,014-252022,08/22/2025,Withdrawal,30872.37,ATM Withdrawal - Branch Terminal
914935,005-170708,07/12/2025,Withdrawal,43313.31,Loan Installment Payment
917308,016-938247,2025/10/25,Withdrawal,44761.52,ATM Withdrawal - Branch Terminal
900655,015-856388,06-08-2025,Deposit,11545 EGP,Transfer to Account
908109,005-313637,2025-07-07,Deposit,41991.85,Transfer to Account
912306,008-871615,2025/10/04,Withdrawal,36662 EGP,Incoming Transfer
902851,009-126094,26-08-2025,Withdrawal,50009 EGP,Transfer to Savings
911050,006-233244,2025-06-03,Withdrawal,12258 EGP,POS Payment - Online Store
913703,005-924206,2025/11/20,Deposit,29416.35,ATM Withdrawal - Branch Terminal
905785,010-643933,12 Aug 2025,Withdrawal,7420.05,ATM Balance Transfer
905189,012-185309,21/09/2025,Deposit,"EGP 2,791.10",Cash Deposit - Branch Counter
907073,014-738443,03 Nov 2025,Withdrawal,"2,996.00",POS Payment - Online Store
913442,002-724527,12/07/2025,Deposit,39680.73,POS Payment - Online Store
914547,004-235281,13/06/2025,Withdrawal,41593.72,ATM Withdrawal - Branch Terminal
914515,015-261617,22-09-2025,Withdrawal,3276 EGP,Transfer to Savings
903207,010-442190,14/09/2025,Deposit,"20,782.50",Service Fee
905233,006-441883,2025/07/22,Withdrawal,"EGP 1,300,486.77",
911217,005-364918,08/04/2025,Withdrawal,30737 EGP,Transfer - Salary Credit
904237,003-650167,29 Jun 2025,Withdrawal,22115.57,Transfer to Savings
900354,014-259727,09-09-2025,Withdrawal,57220.29,POS Purchase - Supermarket
913979,007-999685,22/10/2025,Deposit,675.20,POS Purchase - Supermarket
909885,003-726222,2025/09/04,Deposit,"749,147.55",ATM Cash Withdrawal
905076,007-195823,08/12/2025,Deposit,"6,530.47",Cheque Deposit
907695,012-503947,2025-12-09,Deposit,6074.75,Transfer - Salary Credit
906655,007-652588,10/26/2025,Withdrawal,"38,624.38",Cash Deposit - Branch Counter
907843,007-659319,21 Jul 2025,Deposit,18269 EGP,ATM Cash Withdrawal
904367,005-256138,01/11/2025,Deposit,"10,116.49",Service Fee
907373,013-529518,10/07/2025,Deposit,47089 EGP,POS Purchase - Retail Store
907241,003-608614,2025/08/20,Withdrawal,"EGP 54,379.82",Service Fee
905473,014-807066,06-10-2025,Withdrawal,20648.5,Transfer - Salary Credit
917172,011-317012,06 Apr 2025,Withdrawal,"EGP 7,765.32",POS Purchase - Retail Store
908499,004-666761,10-09-2025,Withdrawal,"52,896.43",ATM Cash Withdrawal
908649,012-949957,2025/08/06,Withdrawal,1284.87,POS Purchase - Supermarket
912606,005-162575,2025-06-21,Withdrawal,"9,156.43",Cheque Deposit
905431,007-511909,02/26/2025,Deposit,"EGP 55,628.54",ATM Balance Transfer
915298,003-377634,20/10/2025,Deposit,"EGP 31,651.93",Incoming Transfer
902756,004-477422,2025/06/18,Withdrawal,48596.80,ATM Deposit - Cash
915362,001-280718,09/29/2025,Withdrawal,25049.17,Incoming Transfer
905057,003-397056,21 Sep 2025,Deposit,"EGP 27,086.45",Cash Deposit - Branch Counter
908615,010-172212,21 May 2025,Deposit,22773.15,Loan Installment Payment
907331,005-966567,21/04/2025,Withdrawal,35454.71,Transfer to Account
909114,015-224445,14/08/2025,Deposit,"13,371.89",Service Fee
903361,013-803451,08/04/2025,Withdrawal,53498.50,Service Fee
908825,005-170028,2025-08-14,Withdrawal,"813,554.35",
900569,010-832753,2025-08-11,Withdrawal,"34,757.40",POS Purchase - Supermarket
915786,001-744464,2025-10-28,Deposit,"54,847.93",Cheque Deposit
912631,008-216441,2025/09/28,Deposit,"41,369.12",ATM Cash Withdrawal
908962,009-439848,24/09/2025,Deposit,3046.85,POS Purchase - Retail Store
908354,008-764071,2025-10-15,Withdrawal,19000.11,Incoming Transfer
903475,010-662685,2025-06-07,Withdrawal,"24,664.77",
917438,005-734579,2025-10-29,Deposit,41560 EGP,Transfer to Savings
904289,005-650422,16/10/2025,Deposit,EGP 156.38,ATM Balance Transfer
903327,001-762592,2025-05-22,Deposit,7366.71,POS Purchase - Retail Store
908736,003-664642,2025-12-07,Deposit,"EGP 21,522.05",ATM Withdrawal - Branch Terminal
916678,007-761604,12-08-2025,Deposit,30883.33,
901859,009-189498,29 Jul 2025,Deposit,"EGP 36,671.51",
902521,004-164867,2025/09/25,Deposit,35335.08,ATM Cash Withdrawal
908829,013-575480,06/09/2025,Deposit,9842.58,POS Purchase - Supermarket
900926,005-708406,11-07-2025,Deposit,"EGP 59,176.14",Transfer to Account
916313,009-113703,21-05-2025,Withdrawal,12006 EGP,ATM Cash Withdrawal
916126,013-872857,17-05-2025,Withdrawal,20730.49,ATM Balance Transfer
901782,005-709235,2025/08/17,Deposit,58027.92,Incoming Transfer
906332,012-183696,01 Aug 2025,Withdrawal,"12,003.45",ATM Withdrawal - Branch Terminal
915508,016-582831,03 Jun 2025,Withdrawal,"EGP 44,586.37",Incoming Transfer
902426,003-783177,08 Jun 2025,Withdrawal,39646.69,Cheque Deposit
917566,001-264178,01-07-2025,Deposit,"EGP 47,735.96",POS Purchase - Retail Store
906983,015-395684,2025-09-29,Deposit,57060 EGP,Transfer to Savings
906600,004-985489,24 Mar 2025,Withdrawal,5287.36,Incoming Transfer
908645,005-364918,11 Sep 2025,Deposit,"53,382.62",Account Maintenance Fee
910269,003-871291,2025-05-14,Deposit,28940.41,Loan Installment Payment
906461,011-275680,17-03-2025,Deposit,31865.75,Incoming Transfer
904242,012-165586,06/25/2025,Deposit,33384.72,POS Payment - Online Store
902643,003-660868,2025-07-01,Deposit,"16,221.88",ATM Balance Transfer
907746,004-845779,07-04-2025,Withdrawal,19060 EGP,
906550,013-987513,03-10-2025,Deposit,37754.29,ATM Withdrawal - Branch Terminal
904181,012-189489,02-10-2025,Deposit,48004.85,ATM Withdrawal - Branch Terminal
916030,011-743016,2025/09/10,Deposit,36143 EGP,ATM Deposit - Cash
907090,003-857405,2025-09-25,Withdrawal,51537 EGP,
908038,005-668594,06/30/2025,Deposit,"57,144.60",POS Purchase - Retail Store
916155,007-818438,27-09-2025,Deposit,41860.51,Transfer to Account
915175,002-164338,03/05/2025,Deposit,"13,814.43",POS Purchase - Supermarket
916880,004-436624,2025/03/30,Deposit,"31,917.32",ATM Balance Transfer
908305,008-168625,17/09/2025,Withdrawal,"EGP 44,919.19",POS Payment - Online Store
905937,014-984925,07-10-2025,Deposit,"58,963.73",POS Payment - Online Store
910830,014-206646,01/10/2025,Deposit,1678.62,Account Maintenance Fee
901704,007-332274,18-08-2025,Withdrawal,36073 EGP,ATM Balance Transfer
905496,015-611997,29/10/2025,Withdrawal,6655.69,POS Purchase - Retail Store
914007,004-902254,31/03/2025,Withdrawal,"38,370.56",Transfer to Account
917687,004-745588,16/10/2025,Withdrawal,"12,199.31",Transfer to Savings
912165,010-311979,10/19/2025,Withdrawal,39202 EGP,ATM Deposit - Cash
905516,002-331601,2025-12-04,Withdrawal,"14,994.58",Transfer to Account
916357,007-156154,05/20/2025,Deposit,"59,454.66",Transfer to Account
904014,015-224445,2025-09-09,Deposit,38183.01,ATM Withdrawal - Branch Terminal
910171,014-879024,2025-10-07,Deposit,1453 EGP,POS Payment - Online Store
905869,012-709325,2025/03/10,Deposit,"42,551.69",Transfer - Salary Credit
901643,008-419144,15/04/2025,Deposit,51796 EGP,ATM Deposit - Cash
901467,004-858126,2025-07-20,Deposit,55332.16,POS Purchase - Retail Store
904678,010-936834,2025/05/02,Deposit,"EGP 4,590.90",Transfer to Account
908711,015-333048,20/11/2025,Deposit,54709 EGP,Transfer to Account
914079,009-113703,07/14/2025,Deposit,"19,263.89",Transfer - Salary Credit
904842,001-822181,2025-11-24,Deposit,57249 EGP,
903163,008-468436,2025-05-18,Deposit,27977.25,Transfer to Savings
915966,001-959381,09/17/2025,Withdrawal,29218.78,POS Payment - Online Store
906033,017-334377,2025-08-19,Withdrawal,56659 EGP,Service Fee
909190,012-527777,2025/11/30,Withdrawal,"46,656.67",ATM Cash Withdrawal
912637,017-786355,13/04/2025,Withdrawal,"EGP 45,178.91",POS Purchase - Supermarket
903359,001-575233,24-03-2025,Deposit,"48,038.17",Incoming Transfer
917189,009-375919,17 Mar 2025,Deposit,38066.13,Account Maintenance Fee
903051,004-858126,21-09-2025,Deposit,43900 EGP,POS Purchase - Supermarket
908544,009-506684,07/21/2025,Withdrawal,"EGP 13,885.12",Incoming Transfer
916925,001-992108,30-07-2025,Withdrawal,"13,040.12",ATM Balance Transfer
901127,004-586546,19 Aug 2025,Withdrawal,"56,938.66",ATM Balance Transfer
903659,013-645728,2025/04/21,Withdrawal,29331.51,Transfer - Salary Credit
905759,009-261720,24/08/2025,Withdrawal,7359 EGP,Incoming Transfer
903478,016-830792,2025-10-17,Withdrawal,"38,146.52",POS Purchase - Supermarket
916324,013-124367,16 Oct 2025,Withdrawal,28759.54,Service Fee
903091,007-935034,23/07/2025,Deposit,41194 EGP,ATM Balance Transfer
900408,006-384174,2025/07/17,Deposit,"EGP 25,128.33",Transfer - Salary Credit
913652,006-514876,02/15/2025,Deposit,23438.28,ATM Balance Transfer
900250,013-243030,12/14/2025,Withdrawal,"18,155.09",ATM Withdrawal - Branch Terminal
915498,014-757805,07/30/2025,Withdrawal,"EGP 25,738.06",POS Purchase - Retail Store
917741,012-416162,06/25/2025,Withdrawal,"EGP 52,356.69",POS Purchase - Retail Store
904046,014-717390,2025/07/02,Deposit,39674.24,Account Maintenance Fee
907761,006-660933,26 Jun 2025,Deposit,30303.37,POS Payment - Online Store
906289,007-299329,2025/07/01,Withdrawal,40225 EGP,
902013,014-130156,14 Aug 2025,Deposit,34515.15,Transfer to Savings
902690,008-231391,19 Aug 2025,Deposit,"50,874.40",Incoming Transfer
917784,001-663332,2025-09-13,Deposit,59496.35,ATM Deposit - Cash
903241,009-605188,24/07/2025,Withdrawal,56648.09,ATM Withdrawal - Branch Terminal
916260,012-148432,24-04-2025,Withdrawal,"15,710.03",POS Payment - Online Store
,,,,,
901710,008-763627,15/10/2025,Withdrawal,30325.57,POS Payment - Online Store
900327,011-604973,09/30/2025,Deposit,33616.79,ATM Withdrawal - Branch Terminal
908816,002-830558,09/22/2025,Deposit,15057.29,POS Purchase - Retail Store
909395,004-807225,2025/07/14,Deposit,8719 EGP,ATM Deposit - Cash
917283,013-720249,2025/02/13,Deposit,"EGP 56,315.18",ATM Balance Transfer
911064,016-928082,2025-06-28,Deposit,"EGP 8,098.58",ATM Deposit - Cash
906454,005-170028,2025-05-21,Deposit,"EGP 53,866.83",Transfer to Account
908469,014-653619,27-07-2025,Deposit,22082 EGP,Account Maintenance Fee
911326,007-686533,22-10-2025,Deposit,44399 EGP,POS Purchase - Supermarket
902869,015-630841,05/11/2025,Deposit,"59,999.02",ATM Balance Transfer
908423,011-536903,2025/07/27,Deposit,"EGP 39,216.82",Transfer to Account
909834,012-557554,2025/06/17,Withdrawal,35046.18,ATM Balance Transfer
901631,002-699883,06-04-2025,Withdrawal,51719 EGP,POS Purchase - Retail Store
916149,005-941624,18/04/2025,Withdrawal,59142.91,ATM Withdrawal - Branch Terminal
904318,009-450404,2025/11/13,Deposit,12355.49,ATM Withdrawal - Branch Terminal
916060,005-339396,04/09/2025,Withdrawal,57292.67,ATM Cash Withdrawal
902973,006-691848,08/14/2025,Withdrawal,"EGP 8,937.70",POS Payment - Online Store
909818,015-300827,15-08-2025,Withdrawal,12707.05,Service Fee
906322,008-531461,2025-09-14,Deposit,"EGP 16,853.77",ATM Withdrawal - Branch Terminal
905698,005-734579,19-08-2025,Deposit,4139 EGP,ATM Cash Withdrawal
913037,013-803451,2025-07-05,Deposit,"EGP 37,146.52",POS Purchase - Retail Store
913140,004-144011,05/07/2025,Withdrawal,8802.87,POS Payment - Online Store
907114,008-718101,30/10/2025,Deposit,"EGP 23,112.61",POS Purchase - Retail Store
901349,013-731938,13/04/2025,Deposit,"EGP 38,121.78",Transfer to Account
901436,007-327990,31-08-2025,Withdrawal,"33,172.88",ATM Balance Transfer
904734,014-961264,17 Apr 2025,Deposit,44969.71,ATM Balance Transfer
905630,007-415059,09/23/2025,Deposit,"EGP 52,761.41",POS Payment - Online Store
916666,004-914015,10/09/2025,Withdrawal,39540 EGP,Cheque Deposit
908875,003-615389,05/21/2025,Withdrawal,1865.22,POS Payment - Online Store
908311,011-791694,21-08-2025,Deposit,"EGP 32,385.95",ATM Deposit - Cash
914502,011-777853,01-09-2025,Deposit,"EGP 2,602.26",
912455,012-825451,2025-10-30,Withdrawal,24894.07,Transfer to Account
907384,013-138796,2025/03/21,Withdrawal,"EGP 53,929.07",
903870,005-981854,2025/02/22,Deposit,"EGP 56,400.69",POS Payment - Online Store
913962,008-203952,2025-12-02,Withdrawal,31260.57,ATM Balance Transfer
913015,012-596432,18-10-2025,Withdrawal,"EGP 16,829.97",Transfer - Salary Credit
911586,009-485498,08/31/2025,Deposit,29694.58,Transfer - Salary Credit
914319,003-492253,21 Mar 2025,Withdrawal,33601.95,ATM Cash Withdrawal
903864,010-993690,2025/06/02,Withdrawal,7478.78,Incoming Transfer
902438,006-904121,2025/10/08,Deposit,14947.13,Transfer to Savings
911119,010-109436,23/02/2025,Withdrawal,"EGP 19,551.23",ATM Balance Transfer
914707,008-962892,2025/09/29,Withdrawal,17900 EGP,Loan Installment Payment
914729,006-381535,2025-08-23,Withdrawal,26465.44,Incoming Transfer
917472,008-925832,21/02/2025,Deposit,36304.33,
901235,013-699950,10-06-2025,Deposit,521.78,
909883,007-522827,06/03/2025,Deposit,48551.95,ATM Deposit - Cash
908550,004-855764,17/09/2025,Deposit,"EGP 3,290.16",ATM Cash Withdrawal
915824,013-978486,19/05/2025,Withdrawal,10903.03,ATM Deposit - Cash
916372,015-218854,03-09-2025,Withdrawal,26060 EGP,ATM Deposit - Cash
902634,010-845163,2025-07-18,Withdrawal,56637.56,ATM Deposit - Cash
900583,007-629740,02 Aug 2025,Deposit,52499.61,Transfer - Salary Credit
903077,013-102901,11/07/2025,Deposit,"53,156.16",Account Maintenance Fee
909893,008-858256,18-11-2025,Deposit,16685.53,Transfer - Salary Credit
916792,017-459280,09/29/2025,Deposit,36182.96,Transfer - Salary Credit
917646,013-257410,04/12/2025,Withdrawal,13752.61,POS Purchase - Retail Store
909416,007-296356,05/01/2025,Deposit,22868.59,ATM Withdrawal - Branch Terminal
911678,010-511603,2025-04-27,Withdrawal,41917.19,ATM Cash Withdrawal
913814,001-251584,12-07-2025,Deposit,32548.51,ATM Withdrawal - Branch Terminal
909983,003-485758,2025-08-15,Withdrawal,44999 EGP,POS Purchase - Supermarket
916441,014-801027,10/29/2025,Deposit,7836.78,ATM Balance Transfer
905255,002-371481,24/04/2025,Deposit,"2,324.42",ATM Cash Withdrawal
902754,005-170708,02/07/2025,Withdrawal,14878 EGP,ATM Cash Withdrawal
900949,006-776213,08/09/2025,Withdrawal,7602.93,Transfer to Account
909546,016-366070,05 May 2025,Withdrawal,5115.96,ATM Withdrawal - Branch Terminal
907585,015-685549,04/12/2025,Withdrawal,"21,729.51",POS Purchase - Supermarket
914260,009-312913,08-05-2025,Withdrawal,34164 EGP,Incoming Transfer
912432,003-366275,2025-09-08,Deposit,"EGP 54,689.96",Account Maintenance Fee
908108,001-548313,30-10-2025,Deposit,"EGP 5,702.74",Transfer to Account
909501,008-947364,2025/12/23,Withdrawal,30865 EGP,ATM Deposit - Cash
917750,013-153669,04/06/2025,Deposit,28676.27,Cheque Deposit
906993,010-299712,2025-06-30,Withdrawal,"EGP 57,304.38",ATM Cash Withdrawal
908202,007-726372,2025-04-27,Deposit,"17,280.72",ATM Deposit - Cash
900951,007-296133,10/14/2025,Deposit,52825.60,ATM Deposit - Cash
904194,002-212889,07/08/2025,Withdrawal,22795 EGP,ATM Deposit - Cash
900377,004-399796,2025-06-11,Withdrawal,32585.91,POS Purchase - Retail Store
910810,004-959656,09/06/2025,Deposit,"52,689.35",Incoming Transfer
914813,005-131261,08-10-2025,Withdrawal,"EGP 56,025.25",ATM Deposit - Cash
911428,003-553280,2025/08/30,Withdrawal,493.23,Transfer - Salary Credit
915279,007-926333,18/09/2025,Withdrawal,30631.96,POS Purchase - Retail Store
912865,012-399414,2025-06-25,Withdrawal,"EGP 17,637.54",Cash Deposit - Branch Counter
911616,003-372424,10/08/2025,Withdrawal,26469 EGP,Transfer - Salary Credit
907962,016-928082,11/03/2025,Deposit,22304 EGP,Transfer - Salary Credit
906272,011-536903,2025/09/20,Deposit,22578.67,ATM Withdrawal - Branch Terminal
907401,001-609770,2025/11/30,Deposit,"2,210.64",Transfer - Salary Credit
912274,004-167406,2025/10/07,Withdrawal,"EGP 10,844.97",Transfer to Account
905013,011-847255,06/08/2025,Deposit,23896 EGP,ATM Withdrawal - Branch Terminal
905042,003-495809,17 Sep 2025,Withdrawal,"55,376.76",ATM Deposit - Cash
916628,016-913775,10/07/2025,Deposit,40501.47,POS Purchase - Supermarket
900146,009-819317,2025/06/22,Deposit,30820 EGP,POS Payment - Online Store
901597,002-437615,21 Jun 2025,Deposit,30903.37,Incoming Transfer
901179,001-167914,14 Jun 2025,Deposit,55452 EGP,POS Payment - Online Store
905425,005-941624,01-10-2025,Withdrawal,51579.63,
916305,012-527777,2025/12/04,Deposit,52324 EGP,ATM Cash Withdrawal
902937,017-200889,13/08/2025,Deposit,59323 EGP,
911351,009-384283,25/08/2025,Deposit,22392.72,POS Payment - Online Store
901271,003-746895,08 Oct 2025,Withdrawal,55279 EGP,Transfer - Salary Credit
906298,010-233849,12 Jul 2025,Withdrawal,20679.73,Account Maintenance Fee
917912,007-151160,01 Oct 2025,Withdrawal,"EGP 55,062.45",ATM Balance Transfer
915335,006-700348,28/09/2025,Withdrawal,"42,895.23",ATM Withdrawal - Branch Terminal
905570,010-944915,12/13/2025,Withdrawal,41250 EGP,
903408,012-232510,2025-10-04,Withdrawal,"55,863.51",POS Purchase - Supermarket
909080,004-615988,01-12-2025,Deposit,"EGP 49,894.74",ATM Balance Transfer
914760,008-516027,01/07/2025,Deposit,23783 EGP,POS Purchase - Retail Store
902623,004-356328,16/01/2025,Withdrawal,1999 EGP,
904361,011-551362,2025/12/04,Deposit,40520.51,Transfer - Salary Credit
905855,004-399796,2025-05-28,Withdrawal,11800.87,ATM Withdrawal - Branch Terminal
904249,011-487953,09-04-2025,Deposit,2398.39,ATM Deposit - Cash
903520,002-389369,04 Jul 2025,Withdrawal,11286.25,
911432,015-654849,01-03-2025,Deposit,"26,271.38",Service Fee
909797,015-479924,2025-12-11,Deposit,"EGP 42,485.84",POS Payment - Online Store
916665,008-333751,28 Jul 2025,Deposit,"EGP 5,532.92",Transfer - Salary Credit
909208,008-962892,22/06/2025,Deposit,"55,948.23",ATM Withdrawal - Branch Terminal
900440,003-660868,2025-09-30,Withdrawal,34802.53,POS Payment - Online Store
916976,006-367534,15/12/2025,Deposit,32897.39,POS Purchase - Retail Store
911200,009-939974,24 Sep 2025,Deposit,52914 EGP,ATM Balance Transfer
913532,006-449884,2025/05/09,Withdrawal,50633 EGP,Transfer to Savings
903442,009-918600,08/09/2025,Withdrawal,3897 EGP,
917854,014-875153,27/01/2025,Withdrawal,40391.78,Cash Deposit - Branch Counter
906249,001-575233,03 Jul 2025,Deposit,"EGP 25,798.89",POS Purchase - Supermarket
908985,010-166338,2025-10-19,Withdrawal,"EGP 58,473.29",ATM Deposit - Cash
916724,006-237608,2025/06/30,Deposit,58299 EGP,Transfer - Salary Credit
903571,007-511909,2025-08-18,Deposit,1004.62,Transfer to Account
901760,012-194812,2025-09-29,Withdrawal,49235.86,POS Purchase - Retail Store
902147,015-884495,2025/06/14,Deposit,"32,470.49",POS Payment - Online Store
915098,017-186630,02/02/2025,Withdrawal,23790.64,ATM Withdrawal - Branch Terminal
901635,003-814058,2025/12/16,Deposit,54830.70,POS Purchase - Supermarket
909149,013-897686,30 Jul 2025,Deposit,"50,822.08",ATM Cash Withdrawal
912511,014-796425,2025-11-01,Withdrawal,16955 EGP,Incoming Transfer
905579,002-696066,03/19/2025,Withdrawal,"EGP 52,135.95",POS Purchase - Retail Store
909828,010-450397,03-06-2025,Withdrawal,52390 EGP,
904055,010-907853,11-08-2025,Deposit,"EGP 45,316.81",POS Purchase - Retail Store
911255,013-635851,20/11/2025,Withdrawal,31467 EGP,POS Purchase - Supermarket
911593,013-812673,15-05-2025,Deposit,"50,886.35",POS Purchase - Retail Store
915156,013-407383,06/10/2025,Withdrawal,2942.57,
910789,004-615158,2025/07/14,Withdrawal,"52,127.33",Transfer to Savings
904714,002-931113,2025/12/16,Withdrawal,"30,739.00",ATM Balance Transfer
914839,011-779453,04-08-2025,Deposit,44091.89,ATM Withdrawal - Branch Terminal
